"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"7W84";"ADEQUACAO DE TRECHO RODOVIARIO - TRECHO ESTIVA - ENTRONCAMENTO BR-222 (MIRANDA DO NORTE) NA BR-135/MA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"61";"Aquisição de imóveis";"830000,00";"830000,00";"830000,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39000";"Ministério dos Transportes - Unidades com vínculo direto";"39101";"MINISTERIO DOS TRANSPORTES";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"15P7";"MODERNIZACAO E AMPLIACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"52";"Equipamentos e Material Permanente";"258480,42";"258480,42";"258480,42";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"61";"Aquisição de imóveis";"17700,00";"17700,00";"17700,00";"17700,00";"100,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"7W84";"ADEQUACAO DE TRECHO RODOVIARIO - TRECHO ESTIVA - ENTRONCAMENTO BR-222 (MIRANDA DO NORTE) NA BR-135/MA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"26523314,00";"0,00";"0,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39000";"Ministério dos Transportes - Unidades com vínculo direto";"39101";"MINISTERIO DOS TRANSPORTES";"26";"Transporte";"126";"Tecnologia da informação";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"15P7";"MODERNIZACAO E AMPLIACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"3304883,31";"421834,31";"0,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"56901";"Fundo Nacional de Segurança e Educação de Trânsito";"39905";"FUNDO NACIONAL DE SEG. E EDUCACAO DO TRANSITO";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"95522,58";"95522,58";"94379,73";"94379,73";"98,80%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"7W84";"ADEQUACAO DE TRECHO RODOVIARIO - TRECHO ESTIVA - ENTRONCAMENTO BR-222 (MIRANDA DO NORTE) NA BR-135/MA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"957973,00";"957973,00";"957973,00";"25997,66";"2,71%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"2325";"OPERACAO DE PESAGEM E AUTORIZACOES ESPECIAIS DE TRANSITO DE VEICULOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"64695,84";"64695,84";"64695,84";"64695,84";"100,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"4051205,51";"4051205,51";"4042016,34";"4009312,21";"98,97%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"7V19";"CONSTRUCAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-135/BA-594 (COCOS) - ACESSO A CARIRANHA - NA BR-030/BA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"51";"Obras e Instalações";"26639070,00";"26639070,00";"26639070,00";"0,00";"0,00%"
